GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
48439439 2484,0,439 2484,,2001,1029,420,329,200,0,23,931,642,284
48113113 4650,0,113 4650,,3,3,0,0,0,0,0,3,0,3
48415415 0014,0,415 0014,,1397,580,424,393,0,0,0,93,20,73
48367367 0110,0,367 0110,,3070,2854,27,133,54,0,2,900,261,627
48397397 002A,0,397 002A,,6802,6281,111,221,188,0,1,2696,682,1988
48439439 3396,0,439 3396,,5616,4799,149,288,368,0,12,2515,850,1638
48363363 0015,0,363 0015,,812,748,8,37,19,0,0,372,85,285
48151151 0013,0,151 0013,,110,95,0,15,0,0,0,59,16,43
48379379 0003,0,379 0003,,983,842,38,93,10,0,0,511,124,383
48121121 0210,0,121 0210,,5139,3449,676,711,290,0,13,1487,1013,463
48085085 0132,0,085 0132,,5336,4287,229,314,503,0,3,1834,783,1034
48121121 0226,0,121 0226,,4664,2893,674,668,414,0,15,1138,777,353
48121121 0218,0,121 0218,,3944,2690,186,219,849,0,0,1438,518,912
48121121 0223,0,121 0223,,6056,3645,1082,916,406,0,7,736,413,316
48121121 0214,0,121 0214,,4033,2639,271,606,509,0,8,1002,412,578
48121121 0401,0,121 0401,,5226,4837,54,169,167,0,-1,2238,539,1680
48085085 0125,0,085 0125,,6148,3991,608,313,1221,0,15,2656,1200,1436
48499499 04-3,0,499 04-3,,3593,3330,88,125,50,0,0,1469,259,1201
48121121 0328,0,121 0328,,3824,3191,151,160,314,0,8,1734,536,1188
48121121 0318,0,121 0318,,4864,3400,334,808,294,0,28,721,342,374
48085085 0094,0,085 0094,,5429,3282,363,209,1573,0,2,2342,976,1350
48379379 0010,0,379 0010,,2783,2552,39,127,64,0,1,848,209,625
48085085 0104,0,085 0104,,6227,4726,472,502,520,0,7,1419,871,528
48085085 0078,0,085 0078,,3730,2844,113,156,615,0,2,1230,425,787
48085085 0048,0,085 0048,,6043,5038,191,300,514,0,0,2085,796,1261
48085085 0110,0,085 0110,,5399,3660,262,248,1230,0,-1,1763,618,1121
48151151 0010,0,151 0010,,815,466,56,273,11,0,9,328,138,185
48113113 4638,0,113 4638,,0,0,0,0,0,0,0,0,0,0
48113113 2503,0,113 2503,,6370,4758,731,590,289,0,2,2272,906,1337
48151151 0012,0,151 0012,,681,520,6,144,11,0,0,348,121,227
48429429 0009,0,429 0009,,170,167,0,3,0,0,0,36,4,32
48429429 0003,0,429 0003,,2575,1835,167,559,14,0,0,668,125,534
48121121 0400,0,121 0400,,4162,3712,102,214,133,0,1,1935,476,1443
48085085 0055,0,085 0055,,4411,3390,147,242,628,0,4,1584,637,922
48121121 0212,0,121 0212,,4704,3043,220,784,638,0,19,1169,483,677
48231231 0215,0,231 0215,,5083,4649,62,286,84,0,2,1492,356,1115
48121121 0331,0,121 0331,,2650,2347,70,100,131,0,2,1175,366,805
48121121 0225,0,121 0225,,4959,2698,641,658,947,0,15,1312,640,655
48121121 0204,0,121 0204,,4847,3663,214,159,811,0,0,1742,626,1102
48121121 0310,0,121 0310,,4488,3206,311,367,598,0,6,1873,955,908
48499499 01-1,0,499 01-1,,4188,3568,298,262,60,0,0,1637,423,1206
48063063 1007,0,063 1007,,724,537,93,80,14,0,0,252,90,161
48121121 0207,0,121 0207,,4162,2226,796,748,369,0,23,780,452,318
48379379 0007,0,379 0007,,1568,1397,7,118,46,0,0,665,145,514
48429429 0004,0,429 0004,,2328,1983,15,307,23,0,0,959,181,763
48415415 0015,0,415 0015,,3342,1324,215,1764,33,0,6,689,232,449
48253253 0001,0,253 0001,,2284,1664,133,445,31,0,11,786,190,584
48121121 0216,0,121 0216,,4688,2847,600,672,553,0,16,831,485,340
48499499 01-2,0,499 01-2,,2646,2371,11,232,31,0,1,1309,240,1064
48085085 0036,0,085 0036,,3548,3007,119,111,310,0,1,1416,400,1004
48085085 0136,0,085 0136,,3786,3097,125,209,354,0,1,1289,512,759
48085085 0074,0,085 0074,,3298,2556,176,200,365,0,1,1202,508,676
48085085 0079,0,085 0079,,8521,5059,728,779,1923,0,32,1613,702,892
48121121 0205,0,121 0205,,5314,3297,256,1218,540,0,3,1479,699,765
48085085 0084,0,085 0084,,6630,5012,425,630,549,0,14,1542,567,962
48121121 0209,0,121 0209,,2946,2118,160,298,362,0,8,793,387,398
48121121 0220,0,121 0220,,5039,3380,517,458,668,0,16,2233,1392,824
48417417 0202,0,417 0202,,771,721,0,45,5,0,0,418,39,376
48253253 0002,0,253 0002,,413,145,87,170,11,0,0,99,56,41
48397397 002B,0,397 002B,,4144,3343,352,246,202,0,1,1272,402,850
48253253 0003,0,253 0003,,3191,2182,204,747,56,0,2,1053,376,668
48499499 04-1,0,499 04-1,,1855,1703,44,84,22,0,2,750,138,610
48417417 0404,0,417 0404,,91,82,1,8,0,0,0,25,5,20
48397397 0003,0,397 0003,,6492,5904,104,332,152,0,0,2543,573,1942
48113113 4621,0,113 4621,,8,6,0,2,0,0,0,5,4,1
48439439 3038,0,439 3038,,7272,4923,257,1761,291,0,40,1924,677,1220
48397397 0004,0,397 0004,,8659,5911,550,2000,198,0,0,3187,1004,2135
48503503 0006,0,503 0006,,92,82,0,6,4,0,0,55,8,47
48397397 004A,0,397 004A,,5785,4507,134,980,123,0,41,2230,594,1611
48397397 001B,0,397 001B,,3229,3111,5,103,10,0,0,1282,247,1024
48397397 001C,0,397 001C,,4959,4721,34,139,65,0,0,2059,441,1590
48397397 0001,0,397 0001,,7677,7028,133,328,183,0,5,3107,772,2305
48231231 0217,0,231 0217,,1970,1751,44,134,41,0,0,971,243,710
48397397 001A,0,397 001A,,7543,6440,345,565,185,0,8,2320,743,1553
48113113 2601,0,113 2601,,9529,7887,451,846,327,0,18,4863,1530,3289
48113113 2600,0,113 2600,,2330,2016,85,154,72,0,3,1007,265,723
48113113 2102,0,113 2102,,7293,5816,482,418,571,0,6,4055,1303,2700
48113113 2101,0,113 2101,,4567,3640,240,203,481,0,3,2242,844,1378
48113113 1711,0,113 1711,,4493,3553,181,250,507,0,2,2187,788,1356
48113113 1702,0,113 1702,,2391,2263,2,58,67,0,1,1363,338,1012
48113113 1710,0,113 1710,,4473,2723,425,727,592,0,6,1414,668,715
48113113 1701,0,113 1701,,1953,1793,44,56,60,0,0,1081,346,718
48499499 01-3,0,499 01-3,,2335,2246,2,59,28,0,0,1087,224,854
48113113 4640,0,113 4640,,6115,3599,527,569,1413,0,7,3429,1577,1814
48113113 2504,0,113 2504,,3989,3062,265,516,137,0,9,1498,589,892
48439439 4395,0,439 4395,,1138,1084,0,41,13,0,0,359,85,272
48115115 0015,0,115 0015,,361,253,6,99,4,0,-1,92,18,74
48367367 0105,0,367 0105,,2380,2237,0,115,28,0,0,959,208,734
48113113 4637,0,113 4637,,3556,2158,234,292,860,0,12,899,502,377
48113113 1700,0,113 1700,,4890,3326,153,336,1074,0,1,1409,625,762
48113113 1804,0,113 1804,,1496,1235,36,54,171,0,0,723,281,436
48113113 1803,0,113 1803,,3146,2729,47,140,228,0,2,1563,665,887
48113113 1802,0,113 1802,,4313,3755,93,180,285,0,0,2311,1024,1270
48113113 1800,0,113 1800,,5426,4512,286,275,347,0,6,2960,1042,1887
48113113 1602,0,113 1602,,5221,3918,417,451,415,0,20,2401,1131,1233
48113113 1406,0,113 1406,,4394,2919,485,412,573,0,5,1823,889,909
48113113 1405,0,113 1405,,5580,4101,326,494,641,0,18,2407,885,1486
48113113 1404,0,113 1404,,4503,2455,383,1189,463,0,13,1161,587,558
48113113 1402,0,113 1402,,4968,2844,272,510,1341,0,1,1787,802,961
48113113 1400,0,113 1400,,1317,880,52,140,238,0,7,86,27,58
48113113 1410,0,113 1410,,0,0,0,0,0,0,0,0,0,0
48113113 4707,0,113 4707,,3873,3017,110,258,485,0,3,1653,581,1055
48113113 4705,0,113 4705,,6290,5003,162,370,748,0,7,2785,883,1874
48113113 4702,0,113 4702,,9771,7790,337,644,986,0,14,4317,1295,2978
48113113 4708,0,113 4708,,59,54,1,4,0,0,0,35,10,25
48113113 2502,0,113 2502,,11206,8668,1037,1090,377,0,34,6001,2547,3416
48113113 1600,0,113 1600,,4314,3079,215,606,404,0,10,2017,777,1220
48113113 1806,0,113 1806,,2427,2193,36,59,139,0,0,1346,497,837
48113113 1705,0,113 1705,,5218,4045,243,553,363,0,14,1924,878,1015
48113113 1704,0,113 1704,,2323,1925,42,217,136,0,3,984,354,614
48113113 1703,0,113 1703,,3596,3292,19,67,216,0,2,2073,642,1401
48439439 3321,0,439 3321,,5291,4444,70,625,151,0,1,2579,909,1643
48113113 4706,0,113 4706,,4787,3595,194,311,685,0,2,1901,626,1260
48367367 0220,0,367 0220,,902,874,4,11,13,0,0,430,74,355
48367367 0115,0,367 0115,,3901,3603,25,209,64,0,0,1133,320,790
48459459 0018,0,459 0018,,353,344,2,0,7,0,0,138,24,113
48397397 0002,0,397 0002,,7256,6801,55,213,182,0,5,3013,610,2373
48315315 0010,0,315 0010,,980,751,156,43,29,0,1,207,113,89
48113113 2505,0,113 2505,,8019,6438,483,494,602,0,2,4131,1146,2953
48113113 2134,0,113 2134,,2222,2047,46,67,59,0,3,1248,263,967
48113113 4634,0,113 4634,,1841,660,501,445,229,0,6,669,471,192
48113113 2506,0,113 2506,,3941,2867,573,291,196,0,14,1267,538,721
48315315 0008,0,315 0008,,890,680,192,4,13,0,1,532,169,359
48367367 0225,0,367 0225,,4142,2365,1102,636,40,0,-1,700,129,564
48231231 0322,0,231 0322,,2574,2390,18,93,70,0,3,718,195,516
48439439 4046,0,439 4046,,5267,4903,30,211,121,0,2,2160,553,1591
48363363 0002,0,363 0002,,242,231,0,8,3,0,0,107,22,85
48367367 0210,0,367 0210,,2373,2179,23,112,53,0,6,961,205,747
48113113 2100,0,113 2100,,5528,3670,547,515,780,0,16,2117,970,1126
48439439 4394,0,439 4394,,910,874,1,20,15,0,0,216,56,159
48439439 4371,0,439 4371,,925,844,18,41,22,0,0,467,85,380
48139139 0106,0,139 0106,,3053,1884,206,886,71,0,6,749,255,483
48139139 0143,0,139 0143,,3867,2025,685,1097,43,0,17,881,418,454
48139139 0105,0,139 0105,,4184,2941,140,1030,65,0,8,1082,365,706
48257257 0011,0,257 0011,,1225,940,188,61,35,0,1,371,114,255
48139139 0104,0,139 0104,,4504,3834,166,415,89,0,0,1861,619,1224
48257257 0017,0,257 0017,,2650,2552,6,63,29,0,0,1085,187,896
48257257 0001,0,257 0001,,3517,1747,537,1164,62,0,7,607,298,306
48203203 0022,0,203 0022,,554,417,88,43,5,0,1,169,106,62
48183183 0012,0,183 0012,,6498,5968,207,196,123,0,4,2818,376,2423
48439439 2383,0,439 2383,,5058,3009,835,647,540,0,27,1509,868,635
48183183 0014,0,183 0014,,7795,6313,1001,370,98,0,13,3099,751,2335
48139139 0110,0,139 0110,,3487,2452,127,820,88,0,0,990,398,581
48139139 0109,0,139 0109,,3161,2418,201,490,50,0,2,1257,462,790
48139139 0138,0,139 0138,,4738,3566,595,484,88,0,5,1968,678,1278
48139139 0103,0,139 0103,,4123,3700,207,126,88,0,2,1838,416,1411
48139139 0101,0,139 0101,,3976,3214,112,567,76,0,7,1243,309,926
48257257 0030,0,257 0030,,2300,2028,70,170,31,0,1,860,222,629
48183183 0007,0,183 0007,,4766,4202,254,253,50,0,7,1841,297,1533
48367367 0330,0,367 0330,,2948,2612,6,264,66,0,0,741,217,517
48113113 3903,0,113 3903,,4855,1821,1056,1888,59,0,31,842,526,311
48439439 2450,0,439 2450,,3099,1688,556,492,360,0,3,1464,902,555
48115115 0013,0,115 0013,,282,195,0,87,0,0,0,102,15,87
48439439 2608,0,439 2608,,475,475,0,0,0,0,0,207,151,55
48439439 2031,0,439 2031,,9184,5658,1203,1453,833,0,37,4627,2951,1655
48439439 2379,0,439 2379,,7042,5852,248,198,744,0,0,3684,2189,1482
48415415 0009,0,415 0009,,610,524,0,85,1,0,0,303,32,261
48253253 0014,0,253 0014,,786,711,3,53,19,0,0,405,62,341
48139139 0137,0,139 0137,,5559,5213,78,201,65,0,2,2505,534,1952
48251251 0008,0,251 0008,,12613,9460,311,2517,311,0,14,2789,922,1839
48251251 0035,0,251 0035,,6911,6310,60,428,113,0,0,2363,487,1860
48203203 0006,0,203 0006,,1940,1486,385,45,22,0,2,890,271,611
48251251 0007,0,251 0007,,7124,6605,34,343,142,0,0,3367,751,2590
48251251 0005,0,251 0005,,7303,6746,30,351,162,0,14,2573,635,1926
48251251 0004,0,251 0004,,4370,4072,31,192,73,0,2,1621,376,1231
48251251 0003,0,251 0003,,8554,7790,34,568,160,0,2,3709,947,2743
48251251 0032,0,251 0032,,4909,4302,57,471,78,0,1,1526,400,1115
48251251 0001,0,251 0001,,1476,1289,3,165,18,0,1,508,119,388
48221221 0015,0,221 0015,,597,489,7,78,23,0,0,181,41,139
48467467 0011,0,467 0011,,2126,1654,64,326,80,0,2,795,201,585
48417417 0303,0,417 0303,,371,350,0,16,4,0,1,173,25,146
48113113 4104,0,113 4104,,3276,2653,250,278,92,0,3,1365,514,830
48363363 0008,0,363 0008,,1253,1130,5,89,29,0,0,622,95,521
48417417 0405,0,417 0405,,340,316,0,23,1,0,0,161,30,128
48367367 0340,0,367 0340,,719,680,0,27,12,0,0,378,71,303
48221221 0009,0,221 0009,,4419,4115,15,217,72,0,0,2134,439,1678
48221221 0008,0,221 0008,,3240,2936,12,228,64,0,0,1399,304,1076
48221221 0012,0,221 0012,,3922,3249,29,575,61,0,8,914,283,617
48221221 0001,0,221 0001,,4155,3744,17,292,100,0,2,1230,348,864
48221221 0007,0,221 0007,,1299,1221,3,65,11,0,-1,510,135,366
48423423 0052,0,423 0052,,2337,1818,440,33,42,0,4,1102,239,855
48139139 0102,0,139 0102,,4982,4001,70,814,90,0,7,2114,460,1630
48139139 0140,0,139 0140,,3279,2654,212,360,51,0,2,1133,358,765
48499499 02-3,0,499 02-3,,5381,4541,463,302,73,0,2,2153,509,1629
48113113 2329,0,113 2329,,5715,3811,1053,547,294,0,10,2724,1536,1172
48439439 2467,0,439 2467,,5616,3440,1105,612,438,0,21,1641,978,652
48439439 1463,0,439 1463,,6928,2544,2578,1236,522,0,48,862,615,238
48439439 2537,0,439 2537,,4718,2607,1046,779,270,0,16,1066,709,343
48439439 2536,0,439 2536,,3377,2312,319,259,482,0,5,1273,563,691
48439439 2571,0,439 2571,,0,0,0,0,0,0,0,1,1,0
48113113 2326B,0,113 2326B,,2322,1860,118,308,32,0,4,617,237,373
48203203 0029,0,203 0029,,516,489,11,2,14,0,0,258,35,223
48253253 0005,0,253 0005,,273,257,2,10,4,0,0,128,45,80
48257257 0037,0,257 0037,,3556,3323,82,108,43,0,0,1541,357,1172
48113113 4523,0,113 4523,,3310,1378,84,1770,73,0,5,502,267,228
48363363 0014,0,363 0014,,309,279,6,22,3,0,-1,107,27,79
48113113 4521,0,113 4521,,777,375,194,161,47,0,0,183,116,64
48363363 0004,0,363 0004,,582,537,4,33,8,0,0,231,59,171
48363363 0011,0,363 0011,,405,334,14,55,2,0,0,163,18,141
48439439 4369,0,439 4369,,3552,2748,222,399,168,0,15,1793,645,1130
48459459 0005,0,459 0005,,2091,1874,104,84,22,0,7,912,200,703
48183183 0017,0,183 0017,,1783,675,944,144,18,0,2,419,256,160
48467467 0009,0,467 0009,,1311,1104,31,88,88,0,0,576,108,459
48423423 0014,0,423 0014,,2822,1443,749,582,43,0,5,975,442,527
48183183 0019,0,183 0019,,1892,153,1557,163,12,0,7,571,539,32
48183183 0013,0,183 0013,,5572,4457,859,138,107,0,11,1604,458,1133
48113113 3606,0,113 3606,,4144,818,3040,224,54,0,8,1733,1578,149
48439439 2541,0,439 2541,,3498,1750,917,420,397,0,14,1772,1064,695
48439439 2613,0,439 2613,,807,349,281,102,69,0,6,397,275,119
48429429 0005,0,429 0005,,163,152,6,4,0,0,1,117,12,104
48113113 4106,0,113 4106,,5781,2202,2645,667,239,0,28,3080,2295,759
48113113 3802,0,113 3802,,4708,829,3444,367,50,0,18,1898,1722,172
48439439 2535,0,439 2535,,2444,2067,125,178,69,0,5,1160,349,799
48253253 0009,0,253 0009,,319,277,5,26,11,0,0,148,37,109
48423423 0047,0,423 0047,,668,316,327,18,8,0,-1,258,131,127
48115115 0012,0,115 0012,,105,72,1,32,0,0,0,55,10,45
48439439 1378,0,439 1378,,7329,3811,1791,1358,343,0,26,3633,2385,1232
48113113 4107,0,113 4107,,3223,1630,1208,310,67,0,8,1714,1158,549
48439439 1251,0,439 1251,,7005,3758,2035,687,480,0,45,3566,2692,852
48113113 3805,0,113 3805,,649,318,258,66,2,0,5,248,180,65
48439439 2402,0,439 2402,,109,0,18,0,91,0,0,24,17,7
48113113 4522,0,113 4522,,0,0,0,0,0,0,0,2,2,0
48113113 4519,0,113 4519,,2014,508,19,1442,33,0,12,198,99,96
48203203 0023,0,203 0023,,1281,591,648,24,18,0,0,476,233,241
48467467 0014,0,467 0014,,2736,2378,13,309,32,0,4,844,181,643
48439439 2616,0,439 2616,,0,0,0,0,0,0,0,0,0,0
48439439 2546,0,439 2546,,69,69,0,0,0,0,0,26,21,4
48033033 002A,0,033 002A,,103,88,0,13,2,0,0,85,10,75
48113113 4518,0,113 4518,,5464,1618,91,3616,107,0,32,626,376,237
48113113 4517,0,113 4517,,4812,1980,533,2125,136,0,38,824,276,535
48113113 4516,0,113 4516,,8025,3261,892,3578,252,0,42,1211,675,520
48257257 0003,0,257 0003,,6024,5652,66,184,115,0,7,2672,791,1865
48439439 2148,0,439 2148,,6773,2477,656,3388,242,0,10,675,383,290
48113113 2330,0,113 2330,,6168,4133,932,882,216,0,5,3191,1962,1211
48439439 2190,0,439 2190,,13088,4214,1752,6330,746,0,46,1424,871,540
48439439 2411,0,439 2411,,2463,829,356,1160,103,0,15,195,134,60
48183183 0008,0,183 0008,,6843,5899,523,281,126,0,14,2784,596,2166
48439439 2405,0,439 2405,,5041,2750,1156,585,500,0,50,2523,1567,945
48439439 2525,0,439 2525,,3580,2100,594,648,238,0,0,1789,1192,588
48439439 2453,0,439 2453,,920,833,29,0,58,0,0,488,300,186
48113113 3803,0,113 3803,,5294,1155,3697,349,72,0,21,2530,2333,186
48203203 0011,0,203 0011,,733,426,287,17,3,0,0,256,110,146
48113113 3605,0,113 3605,,4733,1707,2469,464,76,0,17,2027,1576,444
48113113 3603,0,113 3603,,306,183,106,10,7,0,0,175,96,77
48113113 3604,0,113 3604,,4455,2306,1821,236,80,0,12,1972,1354,602
48113113 3601,0,113 3601,,2404,1522,678,96,100,0,8,1410,999,405
48113113 4105,0,113 4105,,6440,3094,2520,670,126,0,30,3570,2947,602
48439439 1347,0,439 1347,,8139,6506,402,340,891,0,0,4401,2040,2339
48113113 3602,0,113 3602,,776,377,310,36,53,0,0,459,352,105
48203203 0007,0,203 0007,,1164,821,283,50,9,0,1,560,202,354
48183183 008A,0,183 008A,,7627,6291,339,807,180,0,10,2824,560,2251
48423423 0008,0,423 0008,,1986,1557,342,64,15,0,8,816,217,594
48439439 1034,0,439 1034,,4937,4218,219,399,89,0,12,2296,604,1672
48113113 3810,0,113 3810,,44,23,12,9,0,0,0,4,3,1
48113113 3804,0,113 3804,,206,123,36,34,13,0,0,56,33,23
48439439 2557,0,439 2557,,5952,5329,153,262,192,0,16,3207,1255,1937
48257257 0031,0,257 0031,,902,823,3,67,9,0,0,297,78,216
48423423 0046,0,423 0046,,1569,1114,307,130,15,0,3,546,200,342
48003003 0002,0,003 0002,,3591,2650,38,800,95,0,8,1591,210,1377
48221221 0010,0,221 0010,,5814,5452,17,263,83,0,-1,2957,565,2368
48257257 0004,0,257 0004,,4797,3787,458,458,94,0,0,2039,581,1451
48439439 4534,0,439 4534,,4205,3186,297,506,208,0,8,2030,759,1259
48459459 0012,0,459 0012,,3128,2556,384,113,73,0,2,1166,305,847
48151151 0004,0,151 0004,,817,642,19,147,10,0,-1,403,187,214
48113113 4415,0,113 4415,,0,0,0,0,0,0,0,0,0,0
48203203 0009,0,203 0009,,1642,1217,351,48,26,0,0,680,240,435
48113113 4515,0,113 4515,,5994,2444,420,2936,182,0,12,963,446,502
48139139 0116,0,139 0116,,3742,2975,91,623,54,0,-1,1172,279,881
48317317 003A,0,317 003A,,362,310,0,47,5,0,0,143,10,132
48139139 0142,0,139 0142,,6211,5573,62,417,153,0,6,2719,568,2131
48251251 0002,0,251 0002,,7718,6549,110,876,176,0,7,2049,515,1520
48183183 0003,0,183 0003,,3922,3246,348,255,74,0,-1,1640,441,1190
48183183 0002,0,183 0002,,4629,3928,504,101,91,0,5,2204,507,1681
48439439 2357,0,439 2357,,3126,2586,165,289,85,0,1,1626,484,1133
48183183 0004,0,183 0004,,4737,3417,559,660,96,0,5,1816,490,1317
48203203 0010,0,203 0010,,1672,1324,246,62,39,0,1,569,108,461
48439439 2221,0,439 2221,,8261,6926,371,768,196,0,0,4300,1750,2526
48113113 3809,0,113 3809,,5367,3801,749,701,113,0,3,2160,1170,964
48113113 3808,0,113 3808,,2624,1563,898,137,20,0,6,1373,1064,301
48113113 3806,0,113 3806,,6512,955,5045,362,109,0,41,2923,2746,170
48257257 0028,0,257 0028,,3100,2491,246,293,64,0,6,885,222,658
48203203 0026,0,203 0026,,2676,2467,105,80,23,0,1,1154,174,972
48257257 0002,0,257 0002,,5398,3253,458,1601,79,0,7,1143,399,738
48113113 3609,0,113 3609,,3457,1798,1365,226,62,0,6,1688,1245,435
48183183 0009,0,183 0009,,5711,4799,494,183,234,0,1,2778,639,2126
48113113 3612,0,113 3612,,4062,1553,2173,211,104,0,21,2344,1966,370
48113113 3807,0,113 3807,,840,141,616,56,12,0,15,463,430,30
48113113 3611,0,113 3611,,1584,1116,308,139,20,0,1,727,423,299
48439439 2355,0,439 2355,,1785,1466,0,258,61,0,0,902,291,601
48033033 003A,0,033 003A,,62,58,0,2,2,0,0,22,3,19
48113113 4514,0,113 4514,,4197,1922,167,1998,94,0,16,883,437,432
48439439 2617,0,439 2617,,0,0,0,0,0,0,0,0,0,0
48439439 2309,0,439 2309,,3022,1836,214,845,125,0,2,588,282,297
48439439 2544,0,439 2544,,5,0,5,0,0,0,0,0,0,0
48113113 4510,0,113 4510,,1420,55,1060,259,25,0,21,531,512,17
48439439 2180,0,439 2180,,2521,251,888,1316,57,0,9,291,275,16
48429429 0002,0,429 0002,,2249,1962,23,225,39,0,0,944,172,763
48467467 0005,0,467 0005,,3206,2431,430,297,39,0,9,1005,352,645
48203203 0018,0,203 0018,,838,720,58,51,9,0,0,467,73,393
48439439 2412,0,439 2412,,369,369,0,0,0,0,0,195,164,30
48363363 0022,0,363 0022,,1098,1000,1,77,20,0,0,476,92,374
48439439 2161,0,439 2161,,4417,1737,527,1227,919,0,7,866,515,338
48439439 2052,0,439 2052,,7681,3661,1060,1200,1738,0,22,1366,745,596
48439439 2431,0,439 2431,,139,43,32,64,0,0,0,5,3,2
48113113 3406,0,113 3406,,5156,3287,669,1057,126,0,17,1479,867,597
48439439 2225,0,439 2225,,9953,2175,1683,5566,460,0,69,913,628,281
48467467 0028,0,467 0028,,1447,1228,132,68,19,0,0,568,181,380
48113113 4414,0,113 4414,,196,196,0,0,0,0,0,93,82,10
48439439 2145,0,439 2145,,6874,2548,806,3122,376,0,22,844,488,348
48033033 003B,0,033 003B,,88,74,0,13,1,0,0,48,3,41
48439439 1348,0,439 1348,,607,550,2,38,17,0,0,304,89,212
48113113 3620,0,113 3620,,175,109,23,41,1,0,1,74,35,39
48113113 3608,0,113 3608,,2116,870,1030,150,59,0,7,1174,975,197
48113113 3607,0,113 3607,,6038,2786,2655,358,218,0,21,3622,3200,407
48439439 2258,0,439 2258,,1101,813,128,145,15,0,0,371,117,253
48439439 2548,0,439 2548,,2070,1892,64,71,43,0,0,1078,278,795
48115115 0005,0,115 0005,,216,130,0,84,2,0,0,96,16,80
48439439 2426,0,439 2426,,4055,3430,285,243,95,0,2,1737,535,1189
48363363 0018,0,363 0018,,275,240,1,32,2,0,0,101,32,68
48139139 0117,0,139 0117,,1804,1626,25,136,17,0,0,679,146,525
48003003 0003,0,003 0003,,3572,1980,124,1370,91,0,7,1168,213,948
48139139 0139,0,139 0139,,4699,3949,119,554,69,0,8,1778,422,1342
48251251 0011,0,251 0011,,6711,6141,84,383,100,0,3,2651,619,2018
48467467 0003,0,467 0003,,3029,2843,15,134,37,0,0,1210,230,968
48251251 0012,0,251 0012,,4960,4588,30,268,74,0,0,2222,497,1714
48115115 0009,0,115 0009,,130,114,0,16,0,0,0,52,6,46
48439439 4069,0,439 4069,,4339,3563,154,474,147,0,1,2111,807,1277
48183183 0005,0,183 0005,,6884,5827,716,239,96,0,6,3457,764,2666
48367367 0435,0,367 0435,,2953,2752,7,154,40,0,0,1463,290,1161
48467467 0010,0,467 0010,,1673,1580,21,52,19,0,1,692,135,549
48113113 4512,0,113 4512,,3705,2002,204,1264,232,0,3,1162,507,641
48115115 0004,0,115 0004,,2609,1482,63,1035,28,0,1,1018,215,790
48113113 4408,0,113 4408,,146,0,146,0,0,0,0,71,54,16
48113113 4513,0,113 4513,,3761,1065,230,2194,262,0,10,643,349,288
48113113 4511,0,113 4511,,5777,3286,334,1915,227,0,15,1269,518,736
48165165 0003,0,165 0003,,3885,2917,56,871,36,0,5,1250,121,1119
48439439 2100,0,439 2100,,4210,2271,285,1486,131,0,37,711,339,362
48363363 0005,0,363 0005,,908,692,2,200,12,0,2,286,84,201
48423423 0017,0,423 0017,,1243,1110,49,54,30,0,0,422,87,326
48439439 2427,0,439 2427,,972,88,339,523,16,0,6,30,26,2
48439439 2210,0,439 2210,,2976,1211,194,1383,178,0,10,399,177,216
48439439 2413,0,439 2413,,1323,509,200,537,75,0,2,272,162,106
48367367 0440,0,367 0440,,3686,3515,14,103,54,0,0,1937,305,1618
48439439 2320,0,439 2320,,8225,3172,2326,1540,1143,0,44,2076,1432,626
48439439 2268,0,439 2268,,3247,1476,616,562,578,0,15,777,386,382
48367367 0345,0,367 0345,,2353,2117,11,178,48,0,-1,1081,221,851
48113113 3336,0,113 3336,,1780,1312,113,306,42,0,7,177,106,70
48429429 0006,0,429 0006,,230,226,0,1,3,0,0,119,11,106
48459459 0014,0,459 0014,,3625,3031,404,129,54,0,7,1344,355,978
48033033 002B,0,033 002B,,51,44,0,5,2,0,0,31,2,29
48113113 3901,0,113 3901,,5770,3711,723,1173,143,0,20,1345,577,755
48423423 0006,0,423 0006,,1566,1363,115,53,32,0,3,586,125,453
48439439 1024,0,439 1024,,4082,3580,115,330,55,0,2,1906,692,1201
48415415 0011,0,415 0011,,179,147,2,26,4,0,0,113,22,91
48439439 1294,0,439 1294,,4367,3841,42,364,114,0,6,1437,499,925
